srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
3042067,AJ,27,110034,233,233,228,A,ADLD,110018,2017-07-01,2016-03-23,2018-03-31,4388,2018-04-02,11.681674874945694
3048317,C,2,110018,233,233,131,A,ADLD,110034,2018-01-24,2018-01-24,2018-04-02,4550,2018-04-05,10.717067907788346
3069146,C,1,400059,233,233,131,A,ADLD,400058,2017-11-12,2017-11-12,2018-04-09,4545,2018-04-11,10.529767629192987
2909502,AJ,6,160059,233,233,131,C,ADLD,141013,2017-08-21,2017-08-21,2018-02-26,4437,2018-03-04,13.067664679956469
3049110,AN,21,110015,201,233,131,C,ADLD,122050,2017-11-23,2017-09-23,2018-04-03,4388,2018-04-08,11.366765507643606
2918997,C,8,700064,233,233,131,B,ADLD,713212,2017-12-14,2017-10-28,2018-02-27,4500,2018-03-03,18.191022419585703
2825559,AN,2,110018,233,233,131,B,ADLD,248002,2018-01-09,2017-12-24,2018-01-31,4147,2018-02-06,13.904287241292584
2960253,AJ,8,700064,233,233,131,A,ADLD,700064,2017-05-12,2017-05-12,2018-03-09,4499,2018-03-13,12.162470935230543
3006048,C,2,110018,233,233,228,A,ADLD,121001,2017-10-14,2016-12-26,2018-03-22,4550,2018-03-25,11.004318979839525
3052201,AN,8,700064,233,233,131,A,ADLD,700006,2017-06-01,2016-09-27,2018-04-03,4508,2018-04-07,10.523228612311183
2877237,C,10,226010,233,233,228,A,ADLD,226001,2017-07-17,2016-12-27,2018-02-16,4547,2018-03-10,14.652633761445617
3038907,C,2,110018,233,233,131,B,ADLD,132103,2017-11-25,2017-11-21,2018-03-30,4094,2018-04-03,13.573427508634012
2853562,AJ,3,560011,233,233,228,A,ADLD,560037,2017-06-01,2017-05-12,2018-02-08,4460,2018-02-14,9.099445511692803
2856305,AF,9,411016,233,233,131,A,ADLD,411060,2017-02-20,2017-02-17,2018-02-09,4581,2018-02-12,12.294682545621901
2854634,C,5,380009,233,233,228,B,ADLD,384002,2017-08-10,2017-08-06,2018-02-09,4546,2018-02-14,15.010552519117597
2911746,AN,21,110015,233,233,131,C,ADLD,141001,2017-03-01,2017-02-23,2018-02-26,4580,2018-02-28,12.939082466714092
2943697,AN,21,110015,233,233,131,A,ADLD,110091,2017-08-16,2017-08-14,2018-03-06,4580,2018-03-09,11.025115171871668
2960302,AN,21,110015,233,245,131,A,ADLD,110030,2017-08-01,2017-07-29,2018-03-09,4580,2018-04-01,10.13553153254543
2867337,AN,7,500004,233,233,131,A,ADLD,500072,2017-07-23,2017-07-20,2018-02-13,4403,2018-02-18,9.517530205387162
2959756,AN,21,110015,233,233,228,A,ADLD,110095,2017-11-01,2017-09-06,2018-03-09,4580,2018-03-15,10.12984411868333
2953803,C,2,110018,233,0,131,B,ADLD,125004,2018-02-16,2017-02-25,2018-03-08,4550,2018-03-17,16.482449869901497
2884052,AJ,12,302006,233,233,228,B,ADLD,334001,2017-08-01,2017-07-25,2018-02-18,4407,2018-02-20,13.402452322399904
2838580,C,17,800001,233,233,131,C,ADLD,834001,2017-11-04,2017-11-04,2018-02-04,4409,2018-02-27,18.736828418280478
2930404,AJ,3,560011,233,233,228,A,ADLD,560024,2017-08-26,2017-05-25,2018-03-02,4460,2018-03-10,9.559594888101673
2906115,AA,2,110018,308,233,228,A,ADLD,122003,2017-07-08,2017-03-25,2018-02-25,4150,2018-03-07,15.17111226764039
2872277,AN,21,110015,233,233,131,A,ADLD,201013,2017-06-25,2017-06-19,2018-02-15,4580,2018-03-13,11.826531752337477
2981968,C,2,110018,233,233,131,A,ADLD,201306,2017-03-21,2017-03-07,2018-03-15,4091,2018-03-19,13.345834940563822
2956561,AM,1,400059,233,233,131,B,ADLD,452010,2017-10-21,2017-10-19,2018-03-08,4018,2018-03-16,19.44700422353188
3009808,AN,7,500004,233,233,131,A,ADLD,500032,2017-05-23,2017-05-05,2018-03-23,4403,2018-04-02,8.460855085325385
3032328,C,2,110018,233,233,131,A,ADLD,201304,2018-02-24,2018-02-20,2018-03-28,4550,2018-03-31,11.660553118673562
2983866,AB,1,400059,233,233,228,A,ADLD,121003,2018-02-24,2017-10-24,2018-03-15,4390,2018-03-19,18.658993527591477
3040932,AN,22,400104,233,233,131,C,ADLD,473551,2017-07-22,2017-07-20,2018-03-31,4581,2018-04-12,12.272777641227677
3069064,C,4,600024,233,233,131,A,ADLD,600028,2017-04-28,2017-04-26,2018-04-09,4483,2018-04-18,9.746524924258253
2867979,AN,22,400104,233,245,131,B,ADLD,362001,2017-05-08,2018-03-09,2018-02-14,4581,2018-03-01,14.781543001039113
3046893,AJ,25,560037,308,245,131,A,ADLD,560086,2017-04-29,2017-04-29,2018-04-02,4460,2018-04-06,9.39323321284577
3030888,AJ,27,110034,233,245,131,A,ADLD,110009,2016-08-22,2016-08-19,2018-03-28,4388,2018-04-03,12.88221322506966
2824824,AN,21,110015,233,233,131,C,ADLD,141013,2017-08-21,2017-08-19,2018-01-31,4673,2018-02-07,12.760025222816147
3049429,AM,1,400059,233,233,131,A,ADLD,421001,2017-10-21,2017-10-19,2018-04-03,4018,2018-04-07,13.561657212954836
2923143,AN,17,800001,233,233,131,C,ADLD,834009,2017-05-15,2017-05-13,2018-02-28,4410,2018-03-06,16.40418844675791
2945631,C,8,700064,233,233,131,A,ADLD,700029,2018-01-23,2018-01-20,2018-03-06,4508,2018-03-08,14.964108205443944
2930884,J,2,110018,201,233,131,0,ADLD,333515,2018-02-13,2018-01-30,2018-03-02,4154,2018-03-11,19.24179309630143
3055922,AN,21,110015,233,233,131,A,ADLD,110075,2018-01-28,2018-01-04,2018-04-05,4580,2018-04-07,8.418923503930655
2938857,AM,3,560011,233,233,131,B,ADLD,530018,2018-02-21,2018-02-21,2018-03-04,4462,2018-04-01,16.435646706445354
2846774,C,4,600024,233,233,131,A,ADLD,600042,2017-10-06,2017-10-06,2018-02-06,4483,2018-02-15,12.78028727630414
2885141,AN,21,110015,233,233,131,B,ADLD,132103,2016-04-07,2016-04-04,2018-02-19,4580,2018-02-20,14.242772919837265
2925063,AN,22,400104,233,233,131,C,ADLD,474011,2017-03-15,2017-03-03,2018-02-28,4581,2018-03-06,15.317131709817916
3013006,C,1,400059,308,233,131,A,ADLD,421301,2016-04-04,2016-09-12,2018-03-24,4545,2018-03-31,11.397544881667557
2856090,AN,22,400104,233,233,131,A,ADLD,411040,2017-11-14,2017-09-28,2018-02-09,4581,2018-02-20,11.516279193056587
3007514,AJ,27,110034,233,233,131,B,ADLD,313001,2018-02-09,2018-02-07,2018-03-22,4388,2018-03-26,15.312303514877083
2889149,AA,8,700064,233,233,228,A,ADLD,700073,2017-08-10,2017-03-31,2018-02-20,4506,2018-03-05,13.537012720893625
2875961,AJ,2,110018,233,233,228,B,ADLD,131001,2018-01-31,2017-12-13,2018-02-16,4388,2018-02-17,13.05642607329093
2867223,AN,3,560011,233,233,131,C,ADLD,590008,2018-01-18,2017-02-23,2018-02-13,4467,2018-02-17,12.629900437502325
2873608,AE,2,110018,233,233,131,A,ADLD,110059,2017-09-22,2017-09-22,2018-02-15,4093,2018-02-24,13.563995935759737
2925348,AJ,3,560011,233,233,228,A,ADLD,560066,2017-05-20,2016-11-19,2018-02-28,4460,2018-03-05,9.95047073527739
2945022,C,6,160059,233,233,131,B,ADLD,134109,2017-08-15,2017-08-12,2018-03-06,4549,2018-03-08,15.261922018043716
2957934,AJ,3,560011,233,233,228,A,ADLD,560048,2017-11-13,2016-06-15,2018-03-09,4460,2018-03-22,9.32247380084958
2906967,C,2,110018,233,233,228,A,ADLD,122505,2018-01-19,2017-12-12,2018-02-25,4094,2018-03-16,13.942426846723418
3003310,AN,26,560066,308,233,228,A,ADLD,560065,2018-02-21,2017-01-18,2018-03-21,5001,2018-03-23,10.948504551143523
2993274,AJ,23,400001,233,233,131,A,ADLD,410501,2017-06-15,2017-06-15,2018-03-17,4398,2018-03-23,10.995339572369426
2938560,AN,3,560011,233,233,131,A,ADLD,560064,2018-01-31,2018-01-31,2018-03-04,5001,2018-03-07,10.57341200200248
3017886,AD,2,110018,233,233,228,A,ADLD,201304,2018-01-18,2017-06-23,2018-03-25,4148,2018-03-30,12.633110585867426
3030324,S,24,110092,233,233,131,C,ADLD,756114,2017-12-25,2017-09-01,2018-03-28,4150,2018-03-31,19.724369266239894
3039059,G,1,400059,233,233,131,A,ADLD,380001,2017-04-13,2017-04-13,2018-03-30,4011,2018-04-02,15.684945464652866
3057892,AJ,23,400001,233,233,228,A,ADLD,380052,2018-01-25,2018-01-06,2018-04-05,4398,2018-04-07,10.304863772309963
3078950,AN,22,400104,233,233,131,B,ADLD,410210,2017-07-15,2017-07-13,2018-04-12,4581,2018-04-19,10.41395725748734
3036848,AN,26,560066,233,245,228,A,ADLD,560034,2018-02-14,2017-02-10,2018-03-29,5001,2018-04-15,9.154922705538091
2905505,C,2,110018,308,233,228,A,ADLD,122002,2018-02-01,2017-05-15,2018-02-24,4094,2018-03-06,14.000716641598757
2944195,AN,21,110015,233,233,131,A,ADLD,110017,2017-05-04,2017-05-03,2018-03-06,4580,2018-03-12,10.864941371743514
2974110,C,2,110018,233,233,228,A,ADLD,110094,2018-02-24,2017-01-21,2018-03-13,4091,2018-03-16,13.208531546282492
3020907,AJ,27,110034,233,233,131,A,ADLD,110052,2018-01-10,2017-02-26,2018-03-26,4388,2018-04-02,11.596490539738086
2845157,AJ,9,411016,233,233,131,A,ADLD,411018,2017-03-11,2017-03-11,2018-02-06,4021,2018-02-12,11.800144341008473
2828126,AN,22,400104,0,233,131,0,ADLD,476337,2017-05-26,2017-05-23,2018-02-01,4581,2018-02-06,17.850257709259456
3053861,AN,7,500004,233,233,131,A,ADLD,500081,2017-10-23,2017-10-15,2018-04-04,4403,2018-04-13,7.923186312841036
2878982,AN,22,400104,233,233,131,B,ADLD,393001,2017-04-21,2016-10-26,2018-02-16,4581,2018-02-19,13.848367274729771
3053815,AN,26,560066,233,233,131,B,ADLD,636006,2017-04-24,2017-04-21,2018-04-04,5001,2018-04-10,11.831362589654587
3083830,AN,6,160059,233,233,131,B,ADLD,160002,2017-12-16,2017-12-14,2018-04-14,4441,2018-04-22,7.698555046419877
2934487,AN,21,110015,233,233,131,C,ADLD,332001,2017-09-18,2017-09-09,2018-03-03,4580,2018-03-11,14.789841907774294
2930486,AN,7,500004,233,233,131,A,ADLD,500045,2017-07-08,2017-06-26,2018-03-02,4403,2018-03-13,10.313498338577402
2957237,AN,21,110015,233,233,228,A,ADLD,122001,2018-02-11,2018-02-09,2018-03-08,4580,2018-03-09,10.967903640993388
2940616,C,12,302006,233,233,228,A,ADLD,302028,2017-12-08,2018-04-03,2018-03-05,4453,2018-03-19,14.486922953082969
3009311,C,6,160059,233,233,228,B,ADLD,160103,2017-09-27,2017-01-22,2018-03-22,4549,2018-04-10,12.447545567248739
2820780,AJ,3,560011,233,233,131,A,ADLD,560005,2017-06-12,2017-06-12,2018-01-30,4460,2018-02-03,9.284930771431126
2854616,AN,22,400104,233,233,228,A,ADLD,421503,2017-08-19,2017-08-16,2018-02-09,4581,2018-02-12,11.216541338276286
2883186,AN,17,800001,233,233,131,B,ADLD,846004,2017-08-21,2017-06-14,2018-02-18,4538,2018-02-21,15.260728033059538
2896674,AJ,1,400059,233,233,131,A,ADLD,400095,2017-06-04,2017-06-02,2018-02-22,4398,2018-03-02,11.841284948443516
2905997,AD,4,600024,233,233,228,A,ADLD,600101,2018-01-21,2016-10-30,2018-02-24,4488,2018-02-28,11.572988036466825
2939308,AN,3,560011,233,233,131,B,ADLD,580029,2018-01-10,2018-01-09,2018-03-04,4467,2018-03-13,12.916477133600678
2971718,AI,8,700064,233,233,131,A,ADLD,700090,2017-12-11,2017-12-11,2018-03-12,4499,2018-03-14,13.558869424470304
2931086,C,7,500004,233,233,131,A,ADLD,500032,2017-03-15,2016-01-30,2018-03-02,4477,2018-03-14,13.329064871566516
2962484,AN,21,110015,233,233,131,B,ADLD,134109,2018-01-28,2018-01-13,2018-03-10,4580,2018-03-17,12.764723210416454
2981699,AD,2,110018,233,233,228,A,ADLD,122016,2017-07-04,2017-05-25,2018-03-15,4148,2018-03-22,12.28427753550303
2999733,C,12,302006,233,233,228,B,ADLD,342005,2017-11-03,2018-02-06,2018-03-20,4407,2018-03-22,14.986343946512813
3009350,AA,2,110018,233,233,228,A,ADLD,121003,2017-10-11,2018-04-25,2018-03-22,5138,2018-03-29,11.317193822511946
3037977,AN,26,560066,308,233,131,A,ADLD,560076,2017-05-11,2017-05-11,2018-03-30,5001,2018-04-03,9.274321079274682
3001564,AD,8,700064,233,233,228,A,ADLD,700068,2017-11-17,2017-07-12,2018-03-20,4510,2018-03-22,12.624370693618454
3032370,AD,1,400059,233,233,228,A,ADLD,400002,2018-02-07,2016-12-11,2018-03-28,4011,2018-03-31,13.115621528125859
3063446,AN,7,500004,233,233,228,A,ADLD,500032,2018-03-19,2017-03-11,2018-04-07,4403,2018-04-09,7.9847676298338115
3062623,C,2,110018,233,233,228,A,ADLD,110092,2017-10-29,2017-09-28,2018-04-06,4091,2018-04-10,11.465570315618262
3053133,C,7,500004,233,233,131,A,ADLD,500026,2017-12-15,2017-12-11,2018-04-04,4477,2018-04-15,9.760813195065927
3085273,AN,26,560066,233,233,131,A,ADLD,560041,2017-09-08,2017-04-01,2018-04-14,5001,2018-04-17,8.318482814102834
3085273,J,26,560066,233,233,131,A,ADLD,560041,2017-09-08,2017-08-27,2018-04-14,5001,2018-04-17,8.487202212144183
3035714,AJ,25,560037,233,245,131,A,ADLD,560076,2016-11-29,2016-11-28,2018-03-29,4460,2018-04-04,10.502761292026973
2971164,S,3,560011,233,233,131,A,ADLD,560098,2018-02-18,2017-08-18,2018-03-12,4400,2018-03-16,12.584748056996542
3041275,AN,7,500004,233,233,131,A,ADLD,500013,2017-01-25,2018-01-16,2018-03-31,4403,2018-04-04,7.973597393583365
3056012,AN,21,110015,233,233,131,B,ADLD,134003,2017-06-23,2017-06-21,2018-04-05,4580,2018-04-10,10.190540206340913
2953702,AN,17,800001,233,233,131,A,ADLD,800001,2017-07-29,2017-07-27,2018-03-08,4538,2018-03-10,12.06646528486499
2928785,C,9,411016,233,233,131,A,ADLD,411033,2018-01-05,2018-01-05,2018-03-01,4022,2018-03-05,14.872540358233923
2873069,AN,2,110018,233,245,131,A,ADLD,110027,2017-07-05,2017-06-14,2018-02-15,4147,2018-02-21,11.504674907323587
2843204,AN,21,110015,233,233,131,A,ADLD,302015,2017-08-05,2017-08-02,2018-02-06,4580,2018-02-14,11.792286567870006
3075521,AN,26,560066,233,233,131,A,ADLD,560083,2017-05-31,2017-05-29,2018-04-11,5001,2018-04-12,7.860485279456839
2970302,AJ,25,560037,233,245,131,A,ADLD,560032,2017-05-11,2017-05-11,2018-03-11,4460,2018-03-15,11.092683235750842
2957210,AJ,25,560037,233,233,131,A,ADLD,600042,2017-11-12,2017-11-11,2018-03-08,4460,2018-03-19,10.994541976662953
2940628,AN,21,110015,233,233,131,B,ADLD,132103,2016-09-01,2016-08-31,2018-03-05,4580,2018-03-14,14.416128494866603
2988496,AN,21,110015,233,233,131,A,ADLD,121008,2018-02-17,2018-02-03,2018-03-16,4580,2018-03-19,10.28645119336689
3066126,AJ,27,110034,233,233,228,B,ADLD,243001,2018-03-22,2018-03-21,2018-04-08,4388,2018-04-11,12.724619340370623
2827317,AN,17,800001,233,233,131,B,ADLD,805103,2017-05-09,2017-05-06,2018-02-01,4538,2018-02-06,15.023160853198576
2834234,C,4,600024,233,233,131,A,ADLD,600096,2017-02-22,2017-02-11,2018-02-03,4483,2018-02-09,12.773683612078385
2870172,H,1,400059,233,233,131,A,ADLD,560039,2018-01-27,2018-01-14,2018-02-14,4011,2018-02-20,16.067404761725783
2910244,AJ,3,560011,233,233,131,A,ADLD,560022,2017-05-07,2017-05-02,2018-02-26,4460,2018-03-03,10.419674963759597
2851602,C,7,500004,233,233,228,B,ADLD,530045,2017-05-20,2016-06-04,2018-02-08,4477,2018-02-27,14.486391609767402
2934787,F,1,400059,233,233,131,B,ADLD,364001,2017-07-30,2017-07-25,2018-03-03,4011,2018-03-07,22.09770577539684
2943650,AN,22,400104,233,233,131,A,ADLD,400012,2017-07-13,2017-07-04,2018-03-06,4581,2018-03-14,12.269842107801967
2979895,AJ,23,400001,233,233,131,A,ADLD,400033,2017-05-19,2017-05-19,2018-03-14,4398,2018-03-16,11.37370223460663
2943405,AM,2,110018,233,233,131,B,ADLD,211003,2017-12-27,2017-12-15,2018-03-05,4092,2018-03-12,17.80594205320301
2971500,AN,26,560066,233,233,131,A,ADLD,600078,2017-11-15,2018-04-24,2018-03-12,5001,2018-03-16,11.359715643016525
2974268,AD,1,400059,233,233,131,A,ADLD,421306,2016-07-22,2016-06-15,2018-03-13,4011,2018-03-20,15.11761074508154
3012249,C,2,110018,308,233,131,A,ADLD,110065,2017-08-17,2017-08-15,2018-03-23,4550,2018-03-27,10.86284395715128
3006755,J,2,110018,233,233,228,C,ADLD,141007,2018-02-21,2018-02-09,2018-03-22,5138,2018-03-27,14.020939109423319
2959779,AB,1,400059,233,233,228,A,ADLD,110092,2018-01-27,2018-01-26,2018-03-09,4390,2018-03-26,20.264748575874382
3038170,AI,23,400001,233,233,131,C,ADLD,388450,2018-02-07,2018-02-07,2018-03-30,4398,2018-04-06,12.901025522482461
3088867,AJ,27,110034,233,233,228,A,ADLD,110029,2018-04-01,2017-12-21,2018-04-16,4388,2018-04-18,8.452909602406057
2859863,C,2,110018,233,245,131,A,ADLD,110092,2017-11-02,2015-12-05,2018-02-10,4091,2018-02-22,13.11437591838944
3001396,AJ,23,400001,233,245,131,B,ADLD,390013,2017-10-02,2017-09-29,2018-03-20,4398,2018-03-28,12.423253881536366
2875874,AN,22,400104,233,233,131,B,ADLD,403508,2017-12-13,2017-06-20,2018-02-16,4581,2018-02-24,14.055974870760858
3047565,AN,22,400104,233,233,228,B,ADLD,390004,2018-02-15,2018-01-22,2018-04-02,4581,2018-04-04,11.8590654410432
2820630,AN,22,400104,233,233,131,B,ADLD,413002,2017-09-26,2017-06-27,2018-01-30,4581,2018-02-08,13.656948744920532
2912500,AN,22,400104,233,233,131,C,ADLD,391110,2017-06-14,2017-06-09,2018-02-27,4581,2018-03-02,14.940751642951579
2971213,AN,21,110015,233,233,131,A,ADLD,110008,2017-07-29,2017-07-27,2018-03-12,4580,2018-03-16,10.088698210726832
3014633,C,9,411016,233,233,131,A,ADLD,411038,2017-11-22,2017-11-17,2018-03-24,4548,2018-03-27,11.552260625022448
2951422,C,9,411016,233,233,131,B,ADLD,442401,2017-11-12,2017-09-22,2018-03-07,4548,2018-03-12,16.405541638775443
2934451,AJ,6,160059,201,233,131,D,ADLD,132041,2017-05-29,2017-05-27,2018-03-03,4437,2018-04-03,12.94715046291796
2934451,AJ,6,160059,201,233,131,D,ADLD,132041,2017-05-29,2017-05-24,2018-03-03,4437,2018-04-03,12.94715046291796
3023059,AI,6,160059,233,233,131,C,ADLD,141001,2017-12-15,2017-12-15,2018-03-26,4437,2018-04-05,12.123979433107882
2858522,AJ,7,500004,233,233,228,B,ADLD,505209,2018-01-16,2018-01-10,2018-02-10,4474,2018-02-12,12.03836859442746
2870729,C,9,411016,233,233,131,B,ADLD,410507,2017-08-13,2017-08-13,2018-02-14,4022,2018-02-27,15.881579145936348
2976688,C,3,560011,233,233,131,C,ADLD,571405,2017-09-15,2016-10-19,2018-03-13,4461,2018-03-22,15.297882054883953
2981253,AD,2,110018,308,233,228,A,ADLD,122001,2018-01-28,2017-02-13,2018-03-14,4148,2018-03-23,13.401539078628431
2820378,AI,6,160059,233,233,131,C,ADLD,141008,2017-12-13,2017-12-13,2018-01-30,4437,2018-02-07,14.405699785245005
2861167,AJ,1,400059,233,233,131,A,ADLD,400604,2017-05-03,2017-05-02,2018-02-11,4398,2018-02-14,11.20005860585504
2846849,AM,5,380009,233,233,131,A,ADLD,382405,2017-02-27,2017-02-25,2018-02-06,4034,2018-02-09,13.656565000859816
2851358,AN,22,400104,233,233,131,A,ADLD,411008,2017-10-21,2017-10-14,2018-02-08,4581,2018-02-13,11.598272499453051
2877420,AN,7,500004,233,233,131,A,ADLD,500001,2017-09-29,2016-11-28,2018-02-16,4403,2018-02-20,9.370258244151453
2882355,AN,21,110015,233,233,131,B,ADLD,248001,2017-07-27,2017-07-24,2018-02-17,4580,2018-02-19,13.612364814183259
2882355,AN,21,110015,233,233,131,B,ADLD,248001,2017-07-27,2017-07-24,2018-02-17,4580,2018-02-19,13.612364814183259
2861832,AA,1,400059,233,233,131,A,ADLD,400066,2017-06-09,2017-06-05,2018-02-12,4012,2018-02-19,16.43136260523755
2926584,C,3,560011,233,233,228,A,ADLD,560066,2017-05-27,2017-05-23,2018-02-28,4469,2018-03-04,12.783702480124722
2823751,AN,17,800001,233,233,131,B,ADLD,805103,2017-10-20,2017-10-18,2018-01-31,4538,2018-02-16,14.872164977233405
2972070,AN,22,400104,233,233,131,B,ADLD,431001,2017-06-28,2017-06-24,2018-03-12,4581,2018-03-15,13.723427788076885
3010776,AN,21,110015,233,233,131,A,ADLD,122015,2017-07-06,2017-07-03,2018-03-23,4580,2018-03-26,9.696765931995486
2961709,AJ,10,226010,233,233,131,0,ADLD,0,2017-07-30,2015-09-03,2018-03-09,4444,2018-03-14,16.78796577667728
2961709,AK,10,226010,233,233,131,0,ADLD,0,2017-07-30,2015-11-05,2018-03-09,4444,2018-03-14,20.917619639480822
3003876,AA,24,110092,233,233,228,A,ADLD,400078,2017-05-25,2017-03-22,2018-03-21,4150,2018-04-04,12.966005814839122
3085331,AJ,27,110034,233,233,228,A,ADLD,110018,2018-03-23,2018-03-15,2018-04-14,4388,2018-04-22,8.192996827070642
2825457,AN,21,110015,233,233,228,A,ADLD,122002,2017-10-13,2017-01-28,2018-01-31,4580,2018-02-03,10.544679065171106
2899959,AN,22,400104,233,233,131,B,ADLD,360007,2017-02-10,2017-02-08,2018-02-23,4581,2018-02-27,14.480399057681327
2969996,AN,21,110015,233,233,131,A,ADLD,110067,2017-12-15,2017-12-04,2018-03-11,4580,2018-03-13,10.790674465520837
2835946,C,12,302006,233,233,131,A,ADLD,302015,2017-12-16,2017-12-16,2018-02-03,4453,2018-02-06,13.976348696406637
3058938,C,1,400059,233,233,228,B,ADLD,482001,2017-07-15,2017-06-28,2018-04-05,4545,2018-04-09,12.920160654614689
2957496,AI,23,400001,233,233,131,B,ADLD,394107,2018-01-10,2018-01-10,2018-03-08,4398,2018-03-15,15.568079658326717
2980061,AN,26,560066,233,233,131,A,ADLD,600093,2017-04-22,2017-04-21,2018-03-14,5001,2018-03-17,11.248113346747875
2994328,C,8,700064,233,233,131,C,ADLD,786125,2017-11-21,2017-11-21,2018-03-18,4511,2018-03-22,18.89906560189351
3063238,AJ,27,110034,233,233,131,B,ADLD,342001,2017-09-11,2017-09-04,2018-04-07,4388,2018-04-10,12.860007462220722
2898706,AN,21,110015,233,233,131,C,ADLD,344001,2017-07-26,2017-07-14,2018-02-22,4580,2018-02-24,14.496433504529378
2904187,AN,21,110015,233,233,131,C,ADLD,141001,2017-03-25,2017-03-22,2018-02-24,4580,2018-02-27,13.115193530192977
2940125,AA,3,560011,233,233,131,A,ADLD,560071,2017-06-23,2017-06-11,2018-03-05,4400,2018-03-13,13.754575693892686
3015648,AN,8,700064,233,233,131,A,ADLD,700007,2018-02-26,2018-02-23,2018-03-24,4508,2018-03-31,10.358415175271299
2887547,C,7,500004,233,233,131,A,ADLD,500072,2017-12-11,2017-12-11,2018-02-19,4477,2018-02-22,12.485509987410445
2850565,AF,3,560011,233,233,131,A,ADLD,560035,2017-02-15,2017-02-11,2018-02-07,4467,2018-02-15,11.5196740744502
2843563,AN,2,110018,233,233,131,B,ADLD,248001,2018-01-08,2018-02-24,2018-02-06,4147,2018-02-14,13.757982992267424
2840684,AC,1,400059,233,233,131,A,ADLD,400101,2017-02-16,2017-02-12,2018-02-05,4011,2018-02-15,18.927479825379773
2876658,AN,21,110015,233,233,131,B,ADLD,124001,2018-01-08,2017-08-30,2018-02-16,4580,2018-02-20,12.286337748431116
2839017,C,8,700064,201,233,131,0,ADLD,744103,2016-12-31,2016-12-24,2018-02-04,4500,2018-02-10,24.761444382414577
2907381,Y,8,700064,233,233,131,A,ADLD,700039,2017-09-18,2017-08-29,2018-02-26,4508,2018-02-27,12.978849378512844
2845047,AI,8,700064,233,233,131,B,ADLD,734005,2018-01-23,2018-01-23,2018-02-06,4499,2018-02-17,16.158869310284555
2881055,C,4,600024,233,233,131,A,ADLD,600100,2017-03-12,2017-03-12,2018-02-17,4483,2018-02-25,13.106468577194368
